soundName|personName|TRN/TST|soundPath|wrdPath|phnPath|txtPath|gender|region|age|recordDate|birthDate|height|race|education|prompt|start|end
sa2|TAT1|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx329|TAT1|TRN|TIMIT/TRAIN/DR7/MBAR0/SX329.wav|TIMIT/TRAIN/DR7/MBAR0/SX329.wrd|TIMIT/TRAIN/DR7/MBAR0/SX329.phn|TIMIT/TRAIN/DR7/MBAR0/SX329.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |Chip postponed alimony payments until the latest possible|0|55911
sx59|TAT1|TRN|TIMIT/TRAIN/DR7/MBAR0/SX59.wav|TIMIT/TRAIN/DR7/MBAR0/SX59.wrd|TIMIT/TRAIN/DR7/MBAR0/SX59.phn|TIMIT/TRAIN/DR7/MBAR0/SX59.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |The singer's finger had a|0|30413
sx239|TAT1|TRN|TIMIT/TRAIN/DR7/MBAR0/SX239.wav|TIMIT/TRAIN/DR7/MBAR0/SX239.wrd|TIMIT/TRAIN/DR7/MBAR0/SX239.phn|TIMIT/TRAIN/DR7/MBAR0/SX239.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |Puree some fruit before preparing the|0|48333
sx419|TAT1|TRN|TIMIT/TRAIN/DR7/MBAR0/SX419.wav|TIMIT/TRAIN/DR7/MBAR0/SX419.wrd|TIMIT/TRAIN/DR7/MBAR0/SX419.phn|TIMIT/TRAIN/DR7/MBAR0/SX419.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |The football team coach has a watch thin as a|0|46900
sx149|TAT1|TRN|TIMIT/TRAIN/DR7/MBAR0/SX149.wav|TIMIT/TRAIN/DR7/MBAR0/SX149.wrd|TIMIT/TRAIN/DR7/MBAR0/SX149.phn|TIMIT/TRAIN/DR7/MBAR0/SX149.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |While waiting for Chipper she crisscrossed the square many|0|59597
si779|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SI779.wav|TIMIT/TRAIN/DR2/MTAT1/SI779.wrd|TIMIT/TRAIN/DR2/MTAT1/SI779.phn|TIMIT/TRAIN/DR2/MTAT1/SI779.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |The keelson, made of two three-inch widths, is next|0|71271
si1409|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SI1409.wav|TIMIT/TRAIN/DR2/MTAT1/SI1409.wrd|TIMIT/TRAIN/DR2/MTAT1/SI1409.phn|TIMIT/TRAIN/DR2/MTAT1/SI1409.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |Surely there is nothing new about|0|46490
si1627|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SI1627.wav|TIMIT/TRAIN/DR2/MTAT1/SI1627.wrd|TIMIT/TRAIN/DR2/MTAT1/SI1627.phn|TIMIT/TRAIN/DR2/MTAT1/SI1627.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |You lucky kids, he|0|32871
sa1|TBC0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |She had your dark suit in greasy wash water all|0|43418
sa2|TBC0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx93|TBC0|TRN|TIMIT/TRAIN/DR2/FAJW0/SX93.wav|TIMIT/TRAIN/DR2/FAJW0/SX93.wrd|TIMIT/TRAIN/DR2/FAJW0/SX93.phn|TIMIT/TRAIN/DR2/FAJW0/SX93.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |Cut a small corner off each|0|51098
sx273|TBC0|TRN|TIMIT/TRAIN/DR2/FAJW0/SX273.wav|TIMIT/TRAIN/DR2/FAJW0/SX273.wrd|TIMIT/TRAIN/DR2/FAJW0/SX273.phn|TIMIT/TRAIN/DR2/FAJW0/SX273.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |The angry boy answered but didn't look|0|45261
sx347|TBC0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX347.wav|TIMIT/TRAIN/DR2/MBJV0/SX347.wrd|TIMIT/TRAIN/DR2/MBJV0/SX347.phn|TIMIT/TRAIN/DR2/MBJV0/SX347.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |The patient and the surgeon are both recuperating from the lengthy|0|57856
sx183|TBC0|TRN|TIMIT/TRAIN/DR2/FAJW0/SX183.wav|TIMIT/TRAIN/DR2/FAJW0/SX183.wrd|TIMIT/TRAIN/DR2/FAJW0/SX183.phn|TIMIT/TRAIN/DR2/FAJW0/SX183.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |Why else would Danny allow others to|0|47309
sx363|TBC0|TRN|TIMIT/TRAIN/DR2/FAJW0/SX363.wav|TIMIT/TRAIN/DR2/FAJW0/SX363.wrd|TIMIT/TRAIN/DR2/FAJW0/SX363.phn|TIMIT/TRAIN/DR2/FAJW0/SX363.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |The cow wandered from the farmland and became|0|53863
si543|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SI543.wav|TIMIT/TRAIN/DR2/MTBC0/SI543.wrd|TIMIT/TRAIN/DR2/MTBC0/SI543.phn|TIMIT/TRAIN/DR2/MTBC0/SI543.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |Jokes, cartoons and cynics to the contrary, mothers-in-law make good|0|75469
si1173|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SI1173.wav|TIMIT/TRAIN/DR2/MTBC0/SI1173.wrd|TIMIT/TRAIN/DR2/MTBC0/SI1173.phn|TIMIT/TRAIN/DR2/MTBC0/SI1173.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |He brought her|0|22733
si1803|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SI1803.wav|TIMIT/TRAIN/DR2/MTBC0/SI1803.wrd|TIMIT/TRAIN/DR2/MTBC0/SI1803.phn|TIMIT/TRAIN/DR2/MTBC0/SI1803.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |In fact, nobody saw us, cop or|0|48333
sa1|TBR0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |She had your dark suit in greasy wash water all|0|43418
sa2|TBR0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |Don't ask me to carry an oily rag like|0|35840
sx21|TBR0|TRN|TIMIT/TRAIN/DR7/MAFM0/SX219.wav|TIMIT/TRAIN/DR7/MAFM0/SX219.wrd|TIMIT/TRAIN/DR7/MAFM0/SX219.phn|TIMIT/TRAIN/DR7/MAFM0/SX219.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |Nonprofit organizations have frequent fund|0|45773
sx201|TBR0|TRN|TIMIT/TRAIN/DR3/MBEF0/SX201.wav|TIMIT/TRAIN/DR3/MBEF0/SX201.wrd|TIMIT/TRAIN/DR3/MBEF0/SX201.phn|TIMIT/TRAIN/DR3/MBEF0/SX201.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |Approach your interview with statuesque|0|37479
sx381|TBR0|TRN|TIMIT/TRAIN/DR3/MBEF0/SX381.wav|TIMIT/TRAIN/DR3/MBEF0/SX381.wrd|TIMIT/TRAIN/DR3/MBEF0/SX381.phn|TIMIT/TRAIN/DR3/MBEF0/SX381.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |We welcome many new students each|0|30618
sx111|TBR0|TRN|TIMIT/TRAIN/DR3/MBEF0/SX111.wav|TIMIT/TRAIN/DR3/MBEF0/SX111.wrd|TIMIT/TRAIN/DR3/MBEF0/SX111.phn|TIMIT/TRAIN/DR3/MBEF0/SX111.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |His sudden departure shocked the|0|33792
sx291|TBR0|TRN|TIMIT/TRAIN/DR3/MBEF0/SX291.wav|TIMIT/TRAIN/DR3/MBEF0/SX291.wrd|TIMIT/TRAIN/DR3/MBEF0/SX291.phn|TIMIT/TRAIN/DR3/MBEF0/SX291.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |The avalanche triggered a minor|0|34304
si921|TBR0|TRN|TIMIT/TRAIN/DR1/FTBR0/SI921.wav|TIMIT/TRAIN/DR1/FTBR0/SI921.wrd|TIMIT/TRAIN/DR1/FTBR0/SI921.phn|TIMIT/TRAIN/DR1/FTBR0/SI921.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |Differences were related to social, economic, and educational|0|66663
si1402|TBR0|TRN|TIMIT/TRAIN/DR1/FTBR0/SI1402.wav|TIMIT/TRAIN/DR1/FTBR0/SI1402.wrd|TIMIT/TRAIN/DR1/FTBR0/SI1402.phn|TIMIT/TRAIN/DR1/FTBR0/SI1402.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |We do not arrive at spatial images by means of the sense of touch by|0|71988
si2181|TBR0|TRN|TIMIT/TRAIN/DR1/FTBR0/SI2181.wav|TIMIT/TRAIN/DR1/FTBR0/SI2181.wrd|TIMIT/TRAIN/DR1/FTBR0/SI2181.phn|TIMIT/TRAIN/DR1/FTBR0/SI2181.txt|F|New England|24|03/26/86|09/11/61|162.56|WHT|HS |Part collie, part wire-haired|0|39322
sa1|TBW0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |She had your dark suit in greasy wash water all|0|43418
sa2|TBW0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |Don't ask me to carry an oily rag like|0|35840
sx265|TBW0|TRN|TIMIT/TRAIN/DR7/MDLC1/SX265.wav|TIMIT/TRAIN/DR7/MDLC1/SX265.wrd|TIMIT/TRAIN/DR7/MDLC1/SX265.phn|TIMIT/TRAIN/DR7/MDLC1/SX265.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |The saw is broken, so chop the wood|0|46183
sx445|TBW0|TRN|TIMIT/TRAIN/DR7/MDLC1/SX445.wav|TIMIT/TRAIN/DR7/MDLC1/SX445.wrd|TIMIT/TRAIN/DR7/MDLC1/SX445.phn|TIMIT/TRAIN/DR7/MDLC1/SX445.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |What is this large thing by the ironing|0|33485
sx175|TBW0|TRN|TIMIT/TRAIN/DR7/MDLC1/SX175.wav|TIMIT/TRAIN/DR7/MDLC1/SX175.wrd|TIMIT/TRAIN/DR7/MDLC1/SX175.phn|TIMIT/TRAIN/DR7/MDLC1/SX175.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |Severe myopia contributed to Ron's inferiority|0|63181
sx355|TBW0|TRN|TIMIT/TRAIN/DR7/MDLC1/SX355.wav|TIMIT/TRAIN/DR7/MDLC1/SX355.wrd|TIMIT/TRAIN/DR7/MDLC1/SX355.phn|TIMIT/TRAIN/DR7/MDLC1/SX355.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |Dolphins are intelligent marine|0|38093
sx85|TBW0|TRN|TIMIT/TRAIN/DR7/MDLC1/SX85.wav|TIMIT/TRAIN/DR7/MDLC1/SX85.wrd|TIMIT/TRAIN/DR7/MDLC1/SX85.phn|TIMIT/TRAIN/DR7/MDLC1/SX85.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |Cement is measured in cubic|0|35124
si715|TBW0|TRN|TIMIT/TRAIN/DR5/FTBW0/SI715.wav|TIMIT/TRAIN/DR5/FTBW0/SI715.wrd|TIMIT/TRAIN/DR5/FTBW0/SI715.phn|TIMIT/TRAIN/DR5/FTBW0/SI715.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |For me it has more of both elements than the majority of its|0|73421
si1345|TBW0|TRN|TIMIT/TRAIN/DR5/FTBW0/SI1345.wav|TIMIT/TRAIN/DR5/FTBW0/SI1345.wrd|TIMIT/TRAIN/DR5/FTBW0/SI1345.phn|TIMIT/TRAIN/DR5/FTBW0/SI1345.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |Toss a die until an ace|0|36250
si1975|TBW0|TRN|TIMIT/TRAIN/DR5/FTBW0/SI1975.wav|TIMIT/TRAIN/DR5/FTBW0/SI1975.wrd|TIMIT/TRAIN/DR5/FTBW0/SI1975.phn|TIMIT/TRAIN/DR5/FTBW0/SI1975.txt|F|Southern|22|02/21/86|07/27/63|175.26|WHT|HS |A large piece of engine cowling|0|42292
sa1|TCS0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |She had your dark suit in greasy wash water all|0|43418
sa2|TCS0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |Don't ask me to carry an oily rag like|0|35840
sx262|TCS0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX262.wav|TIMIT/TRAIN/DR8/FBCG1/SX262.wrd|TIMIT/TRAIN/DR8/FBCG1/SX262.phn|TIMIT/TRAIN/DR8/FBCG1/SX262.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |Can the agency overthrow alien|0|41677
sx442|TCS0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX442.wav|TIMIT/TRAIN/DR8/FBCG1/SX442.wrd|TIMIT/TRAIN/DR8/FBCG1/SX442.phn|TIMIT/TRAIN/DR8/FBCG1/SX442.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |Suburban housewives often suffer from the gab|0|57549
sx172|TCS0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX172.wav|TIMIT/TRAIN/DR8/FBCG1/SX172.wrd|TIMIT/TRAIN/DR8/FBCG1/SX172.phn|TIMIT/TRAIN/DR8/FBCG1/SX172.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |The triumphant warrior exhibited naive|0|51405
sx352|TCS0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX352.wav|TIMIT/TRAIN/DR8/FBCG1/SX352.wrd|TIMIT/TRAIN/DR8/FBCG1/SX352.phn|TIMIT/TRAIN/DR8/FBCG1/SX352.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |According to my interpretation of the problem, two lines must be|0|69223
sx82|TCS0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX82.wav|TIMIT/TRAIN/DR8/FBCG1/SX82.wrd|TIMIT/TRAIN/DR8/FBCG1/SX82.phn|TIMIT/TRAIN/DR8/FBCG1/SX82.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |Good service should be rewarded by big|0|41165
si712|TCS0|TRN|TIMIT/TRAIN/DR8/MTCS0/SI712.wav|TIMIT/TRAIN/DR8/MTCS0/SI712.wrd|TIMIT/TRAIN/DR8/MTCS0/SI712.phn|TIMIT/TRAIN/DR8/MTCS0/SI712.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |Our first necessity, at the very outset of war, is post-attack|0|86324
si2265|TCS0|TRN|TIMIT/TRAIN/DR8/MTCS0/SI2265.wav|TIMIT/TRAIN/DR8/MTCS0/SI2265.wrd|TIMIT/TRAIN/DR8/MTCS0/SI2265.phn|TIMIT/TRAIN/DR8/MTCS0/SI2265.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |That worm a|0|25088
si1972|TCS0|TRN|TIMIT/TRAIN/DR8/MTCS0/SI1972.wav|TIMIT/TRAIN/DR8/MTCS0/SI1972.wrd|TIMIT/TRAIN/DR8/MTCS0/SI1972.phn|TIMIT/TRAIN/DR8/MTCS0/SI1972.txt|M|Army Brat (moved around)|29|02/21/86|02/19/57|172.72|???|HS |Perfect, he|0|25805
sa1|TDB0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |She had your dark suit in greasy wash water all|0|43418
sa2|TDB0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |Don't ask me to carry an oily rag like|0|35840
sx321|TDB0|TRN|TIMIT/TRAIN/DR3/MDTB0/SX321.wav|TIMIT/TRAIN/DR3/MDTB0/SX321.wrd|TIMIT/TRAIN/DR3/MDTB0/SX321.phn|TIMIT/TRAIN/DR3/MDTB0/SX321.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |The groundhog clearly saw his shadow, but stayed out only a|0|54272
sx51|TDB0|TRN|TIMIT/TRAIN/DR8/MKRG0/SX51.wav|TIMIT/TRAIN/DR8/MKRG0/SX51.wrd|TIMIT/TRAIN/DR8/MKRG0/SX51.phn|TIMIT/TRAIN/DR8/MKRG0/SX51.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |Ambidextrous pickpockets accomplish|0|37991
sx231|TDB0|TRN|TIMIT/TRAIN/DR8/MKRG0/SX231.wav|TIMIT/TRAIN/DR8/MKRG0/SX231.wrd|TIMIT/TRAIN/DR8/MKRG0/SX231.phn|TIMIT/TRAIN/DR8/MKRG0/SX231.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |I honor my|0|17408
sx411|TDB0|TRN|TIMIT/TRAIN/DR8/MKRG0/SX411.wav|TIMIT/TRAIN/DR8/MKRG0/SX411.wrd|TIMIT/TRAIN/DR8/MKRG0/SX411.phn|TIMIT/TRAIN/DR8/MKRG0/SX411.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |Butterscotch fudge goes well with vanilla ice|0|40960
sx141|TDB0|TRN|TIMIT/TRAIN/DR8/MKRG0/SX141.wav|TIMIT/TRAIN/DR8/MKRG0/SX141.wrd|TIMIT/TRAIN/DR8/MKRG0/SX141.phn|TIMIT/TRAIN/DR8/MKRG0/SX141.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |Pledge to participate in Nevada's aquatic|0|51200
si771|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SI771.wav|TIMIT/TRAIN/DR2/MTDB0/SI771.wrd|TIMIT/TRAIN/DR2/MTDB0/SI771.phn|TIMIT/TRAIN/DR2/MTDB0/SI771.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |Faces may be made into candles by filling with melted wax and a|0|72909
si1401|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SI1401.wav|TIMIT/TRAIN/DR2/MTDB0/SI1401.wrd|TIMIT/TRAIN/DR2/MTDB0/SI1401.phn|TIMIT/TRAIN/DR2/MTDB0/SI1401.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |He holds that goodness and badness lie in feelings of approval or|0|70349
si2031|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SI2031.wav|TIMIT/TRAIN/DR2/MTDB0/SI2031.wrd|TIMIT/TRAIN/DR2/MTDB0/SI2031.phn|TIMIT/TRAIN/DR2/MTDB0/SI2031.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |Whatever you tell him he will|0|29082
sa1|TDP0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |She had your dark suit in greasy wash water all|0|43418
sa2|TDP0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |Don't ask me to carry an oily rag like|0|35840
sx441|TDP0|TRN|TIMIT/TRAIN/DR5/MBGT0/SX441.wav|TIMIT/TRAIN/DR5/MBGT0/SX441.wrd|TIMIT/TRAIN/DR5/MBGT0/SX441.phn|TIMIT/TRAIN/DR5/MBGT0/SX441.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |Don't look for group valuables in a bank|0|43316
sx171|TDP0|TRN|TIMIT/TRAIN/DR5/MBGT0/SX171.wav|TIMIT/TRAIN/DR5/MBGT0/SX171.wrd|TIMIT/TRAIN/DR5/MBGT0/SX171.phn|TIMIT/TRAIN/DR5/MBGT0/SX171.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |The diagnosis was discouraging; however, he was not overly|0|72807
sx351|TDP0|TRN|TIMIT/TRAIN/DR5/MBGT0/SX351.wav|TIMIT/TRAIN/DR5/MBGT0/SX351.wrd|TIMIT/TRAIN/DR5/MBGT0/SX351.phn|TIMIT/TRAIN/DR5/MBGT0/SX351.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |The new suburbanites worked hard on refurbishing their older|0|64308
sx81|TDP0|TRN|TIMIT/TRAIN/DR5/MBGT0/SX81.wav|TIMIT/TRAIN/DR5/MBGT0/SX81.wrd|TIMIT/TRAIN/DR5/MBGT0/SX81.phn|TIMIT/TRAIN/DR5/MBGT0/SX81.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |It's impossible to deal with|0|44340
sx261|TDP0|TRN|TIMIT/TRAIN/DR5/MBGT0/SX261.wav|TIMIT/TRAIN/DR5/MBGT0/SX261.wrd|TIMIT/TRAIN/DR5/MBGT0/SX261.phn|TIMIT/TRAIN/DR5/MBGT0/SX261.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |Do you have the yellow ointment|0|37376
si1274|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SI1274.wav|TIMIT/TRAIN/DR5/MTDP0/SI1274.wrd|TIMIT/TRAIN/DR5/MTDP0/SI1274.phn|TIMIT/TRAIN/DR5/MTDP0/SI1274.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |Atomic energy|0|28058
si1521|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SI1521.wav|TIMIT/TRAIN/DR5/MTDP0/SI1521.wrd|TIMIT/TRAIN/DR5/MTDP0/SI1521.phn|TIMIT/TRAIN/DR5/MTDP0/SI1521.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |He looked over at him, lying there, asleep, and he felt a wave of|0|78541
si2151|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SI2151.wav|TIMIT/TRAIN/DR5/MTDP0/SI2151.wrd|TIMIT/TRAIN/DR5/MTDP0/SI2151.phn|TIMIT/TRAIN/DR5/MTDP0/SI2151.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |He sank back, sighing, and was soon asleep|0|60826
sa1|TER0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|Western|39|01/27/86|08/29/46|175.26|WHT|MS |She had your dark suit in greasy wash water all|0|43418
sa2|TER0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Western|39|01/27/86|08/29/46|175.26|WHT|MS |Don't ask me to carry an oily rag like|0|35840
sx77|TER0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX77.wav|TIMIT/TRAIN/DR2/MBJV0/SX77.wrd|TIMIT/TRAIN/DR2/MBJV0/SX77.phn|TIMIT/TRAIN/DR2/MBJV0/SX77.txt|M|Western|39|01/27/86|08/29/46|175.26|WHT|MS |Bagpipes and bongos are musical|0|38605
sx257|TER0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX257.wav|TIMIT/TRAIN/DR2/MBJV0/SX257.wrd|TIMIT/TRAIN/DR2/MBJV0/SX257.phn|TIMIT/TRAIN/DR2/MBJV0/SX257.txt|M|Western|39|01/27/86|08/29/46|175.26|WHT|MS |We are open every Monday|0|27239
sx437|TER0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX437.wav|TIMIT/TRAIN/DR2/MBJV0/SX437.wrd|TIMIT/TRAIN/DR2/MBJV0/SX437.phn|TIMIT/TRAIN/DR2/MBJV0/SX437.txt|M|Western|39|01/27/86|08/29/46|175.26|WHT|MS |They used an aggressive policeman to flag thoughtless|0|46592
sx167|TER0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX167.wav|TIMIT/TRAIN/DR2/MBJV0/SX167.wrd|TIMIT/TRAIN/DR2/MBJV0/SX167.phn|TIMIT/TRAIN/DR2/MBJV0/SX167.txt|M|Western|39|01/27/86|08/29/46|175.26|WHT|MS |Employee layoffs coincided with the company's|0|51200
sx17|TER0|TRN|TIMIT/TRAIN/DR3/MADC0/SX17.wav|TIMIT/TRAIN/DR3/MADC0/SX17.wrd|TIMIT/TRAIN/DR3/MADC0/SX17.phn|TIMIT/TRAIN/DR3/MADC0/SX17.txt|M|Western|39|01/27/86|08/29/46|175.26|WHT|MS |Carl lives in a lively|0|31437
si527|TER0|TRN|TIMIT/TRAIN/DR7/MTER0/SI527.wav|TIMIT/TRAIN/DR7/MTER0/SI527.wrd|TIMIT/TRAIN/DR7/MTER0/SI527.phn|TIMIT/TRAIN/DR7/MTER0/SI527.txt|M|Western|39|01/27/86|08/29/46|175.26|WHT|MS |The boost is helpful but|0|48027
